94510,28974,1,1,0,1,0,1,0,11.43,0.00,18.91,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94520,28984,1,1,0,1,0,1,0,11.43,0.00,18.91,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94530,28994,1,1,0,1,0,1,0,11.43,0.00,18.91,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94540,29004,1,1,0,1,0,1,0,11.43,0.00,18.91,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94550,29014,1,1,0,1,0,1,0,11.43,0.00,18.91,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94560,29024,1,1,0,1,0,1,0,11.43,0.00,18.91,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94570,29034,1,1,0,1,0,1,0,11.43,0.00,18.91,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94580,29044,1,1,0,1,0,1,0,11.43,0.00,18.91,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94590,29054,1,1,0,1,0,1,0,11.43,0.00,18.91,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94601,29065,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94610,29074,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94620,29084,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94630,29094,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94640,29104,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94650,29114,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94660,29124,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94670,29134,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94680,29144,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94690,29154,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94700,29164,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94710,29174,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94720,29184,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94730,29194,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94740,29204,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94750,29214,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94760,29224,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94770,29234,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94780,29244,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94790,29254,1,1,0,1,0,1,0,11.45,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94801,29265,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94810,29274,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94820,29284,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94830,29294,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94840,29304,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94850,29314,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94860,29324,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94870,29334,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94880,29344,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94890,29354,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94900,29364,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94910,29374,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94920,29384,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94930,29394,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94940,29404,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94950,29414,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94960,29424,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94970,29434,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94980,29444,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
94990,29454,1,1,0,1,0,1,0,11.45,0.00,19.07,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95001,29465,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95010,29474,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95020,29484,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95030,29494,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95040,29504,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95050,29514,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95060,29524,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95070,29534,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95080,29544,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95090,29554,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95100,29564,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95110,29574,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95120,29584,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95130,29594,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95140,29604,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95150,29614,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95160,29624,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95170,29634,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95180,29644,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95190,29654,1,1,0,1,0,1,0,11.43,0.00,18.89,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95201,29665,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95210,29674,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95220,29684,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95230,29694,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95240,29704,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95250,29714,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95260,29724,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95270,29734,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95280,29744,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95290,29754,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95300,29764,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95310,29774,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95320,29784,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95330,29794,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95340,29804,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95350,29814,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95360,29824,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95370,29834,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95380,29844,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95390,29854,1,1,0,1,0,1,0,11.46,0.00,19.12,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95401,29865,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95410,29874,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95420,29884,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95430,29894,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95440,29904,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95450,29914,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95460,29924,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95470,29934,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95480,29944,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95490,29954,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95500,29964,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95510,29974,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95520,29984,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95530,29994,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95540,30004,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95550,30014,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95560,30024,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95570,30034,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95580,30044,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95590,30054,1,1,0,1,0,1,0,11.46,0.00,19.08,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95601,30065,1,1,0,1,0,1,0,11.44,0.00,18.97,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95610,30074,1,1,0,1,0,1,0,11.44,0.00,18.97,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95620,30084,1,1,0,1,0,1,0,11.44,0.00,18.97,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95630,30094,1,1,0,1,0,1,0,11.44,0.00,18.97,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95640,30104,1,1,0,1,0,1,0,11.44,0.00,18.97,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95650,30114,1,1,0,1,0,1,0,11.44,0.00,18.97,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95660,30124,1,1,0,1,0,1,0,11.44,0.00,18.97,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95670,30134,1,1,0,1,0,1,0,11.44,0.00,18.97,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95680,30144,1,1,0,1,0,1,0,11.44,0.00,18.97,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95690,30154,1,1,0,1,0,1,0,11.44,0.00,18.97,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95700,30164,1,1,0,1,0,1,0,11.44,0.00,18.97,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95710,30174,1,1,0,1,0,1,0,11.44,0.00,18.97,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
95720,30184,1,1,0,1,0,1,0,11.44,0.00,18.97,0,255.00,255.00,2.55,25.50,-1.00,-1.00,-1.00
